state_name,Hour_Of_Day,Day_Of_Week,Month,Trafficway_Type,Intersection,Light_Condition,Atmospheric_conditions,num_fatalities
Alabama,4AM,Sunday,May,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,2AM,Saturday,October,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,2PM,Thursday,October,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,10PM,Sunday,October,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Alabama,1PM,Monday,November,Major Collector,Not an Intersection,Daylight,Clear,1
Alabama,10PM,Friday,July,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,6PM,Saturday,August,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Alabama,3PM,Saturday,September,Principal Arterial – Other,Not an Intersection,Daylight,Rain,1
Alabama,12PM,Friday,January,Minor Arterial,Not an Intersection,Daylight,Rain,1
Alabama,9PM,Monday,June,Minor Collector,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,6PM,Wednesday,March,Major Collector,Not an Intersection,Daylight,Cloudy,1
Alabama,2PM,Tuesday,August,Major Collector,Not an Intersection,Daylight,Cloudy,1
Alabama,2PM,Friday,February,Major Collector,Not an Intersection,Daylight,Clear,1
Alabama,12AM,Friday,October,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,3
Alabama,10PM,Thursday,October,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,3PM,Tuesday,September,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,2PM,Saturday,April,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,1PM,Sunday,May,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,4AM,Friday,July,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,2PM,Sunday,July,Major Collector,Not an Intersection,Daylight,Clear,1
Alabama,6AM,Wednesday,October,Minor Arterial,Not an Intersection,Dark – Unknown Lighting,Clear,1
Alabama,6PM,Thursday,November,Principal Arterial – Other,Four-Way Intersection,Dark – Not Lighted,Clear,1
Alabama,1AM,Wednesday,August,Minor Arterial,Not an Intersection,Dark – Unknown Lighting,Unknown,1
Alabama,1AM,Saturday,January,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Alabama,8PM,Tuesday,September,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,2AM,Tuesday,July,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,10AM,Thursday,May,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,8PM,Tuesday,August,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,8PM,Tuesday,August,Principal Arterial – Other,T-Intersection,Dark – Lighted,Rain,1
Alabama,4AM,Sunday,December,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Rain,1
Alabama,6PM,Sunday,February,Minor Arterial,T-Intersection,Dark – Lighted,Rain,1
Alabama,9PM,Friday,September,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,10PM,Friday,September,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,7PM,Friday,November,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,9PM,Thursday,March,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,3PM,Thursday,April,Major Collector,Not an Intersection,Daylight,Clear,1
Alabama,7PM,Thursday,September,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,7PM,Monday,September,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Alabama,8PM,Saturday,February,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,9PM,Tuesday,October,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Alabama,7PM,Saturday,March,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,3AM,Saturday,November,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,8PM,Sunday,May,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
Alabama,5PM,Sunday,November,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
Alabama,8PM,Saturday,September,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
Alabama,6AM,Friday,August,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,6PM,Tuesday,April,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Alabama,6PM,Friday,December,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Alabama,8PM,Monday,March,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Alabama,4AM,Friday,October,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,10PM,Wednesday,May,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Alabama,7PM,Wednesday,October,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,1PM,Wednesday,November,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Alabama,1PM,Sunday,October,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Alabama,6PM,Saturday,June,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Alabama,7AM,Monday,April,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Alabama,12PM,Friday,November,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,10PM,Sunday,July,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,12AM,Sunday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,5AM,Monday,January,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,5AM,Wednesday,December,Minor Arterial,Four-Way Intersection,Dark – Not Lighted,"Fog, Smog, Smoke",1
Alabama,6AM,Wednesday,November,Minor Arterial,Four-Way Intersection,Dawn,"Fog, Smog, Smoke",1
Alabama,7PM,Sunday,August,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Alabama,12PM,Friday,March,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Alabama,7AM,Monday,October,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Alabama,11PM,Thursday,December,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,8PM,Sunday,April,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Alabama,7PM,Monday,March,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Alabama,7AM,Thursday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,11AM,Tuesday,October,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Alabama,7AM,Wednesday,January,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Alabama,12PM,Tuesday,September,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Alabama,11AM,Sunday,September,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Alabama,11AM,Friday,October,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Alabama,5PM,Wednesday,March,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,3PM,Saturday,March,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,6PM,Sunday,December,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Alabama,1PM,Thursday,November,Major Collector,Four-Way Intersection,Daylight,Clear,1
Alabama,5PM,Saturday,October,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,4PM,Tuesday,March,Major Collector,Not an Intersection,Daylight,Clear,2
Alabama,7AM,Monday,March,Major Collector,Not an Intersection,Daylight,Clear,1
Alabama,3PM,Friday,December,Major Collector,Not an Intersection,Daylight,Clear,1
Alabama,11AM,Thursday,December,Major Collector,Not an Intersection,Daylight,Clear,1
Alabama,7PM,Thursday,November,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,3PM,Thursday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,7AM,Tuesday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,12PM,Thursday,February,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,1PM,Saturday,July,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Alabama,11AM,Monday,November,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,6AM,Wednesday,April,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Alabama,11PM,Wednesday,November,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,11AM,Tuesday,September,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,11AM,Thursday,January,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,6AM,Thursday,February,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,9PM,Thursday,February,Local,Four-Way Intersection,Dark – Lighted,Clear,1
Alabama,4PM,Saturday,January,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,4PM,Wednesday,November,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,1PM,Tuesday,September,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,3PM,Sunday,February,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,2PM,Saturday,March,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,2PM,Thursday,May,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,6AM,Tuesday,March,Minor Arterial,Four-Way Intersection,Dawn,Clear,1
Alabama,2PM,Thursday,October,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,10PM,Thursday,October,Minor Arterial,Four-Way Intersection,Dark – Not Lighted,Clear,1
Alabama,9AM,Friday,September,Minor Arterial,T-Intersection,Daylight,Clear,1
Alabama,10PM,Monday,February,Principal Arterial – Other,T-Intersection,Dark – Not Lighted,Cloudy,1
Alabama,4PM,Friday,January,Principal Arterial – Other,Not an Intersection,Daylight,Snow,1
Alabama,10PM,Tuesday,February,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,4PM,Thursday,December,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Alabama,9PM,Saturday,June,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,5AM,Monday,March,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,1AM,Sunday,December,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Rain,1
Alabama,7AM,Sunday,March,Principal Arterial – Other,Four-Way Intersection,Daylight,Rain,1
Alabama,7AM,Tuesday,December,Principal Arterial – Other,Not an Intersection,Daylight,Rain,1
Alabama,5PM,Sunday,December,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Rain,1
Alabama,5PM,Saturday,August,Major Collector,Not an Intersection,Daylight,Rain,1
Alabama,7PM,Monday,February,Minor Arterial,Four-Way Intersection,Dark – Not Lighted,Rain,1
Alabama,4PM,Wednesday,May,Minor Arterial,Not an Intersection,Daylight,Rain,1
Alabama,7AM,Saturday,August,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Alabama,4PM,Monday,June,Minor Arterial,Four-Way Intersection,Daylight,Cloudy,1
Alabama,5PM,Saturday,April,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Alabama,8AM,Thursday,March,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Alabama,2PM,Thursday,January,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Alabama,8PM,Monday,May,Major Collector,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,8PM,Friday,August,Minor Arterial,T-Intersection,Dusk,Cloudy,1
Alabama,11PM,Sunday,June,Principal Arterial – Other,T-Intersection,Dark – Lighted,Cloudy,1
Alabama,12AM,Friday,January,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Cloudy,1
Alabama,2PM,Friday,January,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Alabama,3PM,Monday,June,Principal Arterial – Other,T-Intersection,Daylight,Cloudy,1
Alabama,8AM,Saturday,April,Major Collector,T-Intersection,Daylight,Cloudy,1
Alabama,8AM,Tuesday,October,Major Collector,T-Intersection,Dark – Not Lighted,Clear,1
Alabama,6PM,Monday,October,Major Collector,T-Intersection,Dark – Not Lighted,Clear,1
Alabama,8PM,Sunday,July,Major Collector,Not an Intersection,Daylight,Clear,1
Alabama,7AM,Wednesday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,1PM,Friday,December,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Alabama,9AM,Friday,July,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,9AM,Monday,June,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,6AM,Monday,April,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,1PM,Thursday,October,Minor Arterial,Not an Intersection,Daylight,Clear,2
Alabama,11AM,Wednesday,December,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,7PM,Saturday,January,Minor Arterial,Four-Way Intersection,Dark – Not Lighted,Clear,1
Alabama,7PM,Friday,October,Minor Arterial,T-Intersection,Dark – Not Lighted,Clear,1
Alabama,10PM,Tuesday,September,Local,T-Intersection,Dark – Lighted,Clear,1
Alabama,4PM,Monday,March,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,6PM,Sunday,February,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,6PM,Wednesday,January,Minor Arterial,Four-Way Intersection,Dark – Lighted,Clear,1
Alabama,3AM,Saturday,February,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,4PM,Friday,May,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Alabama,5PM,Monday,January,Minor Arterial,Not an Intersection,Dusk,Clear,1
Alabama,9AM,Sunday,June,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Alabama,4PM,Wednesday,January,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Alabama,11AM,Thursday,February,Minor Arterial,T-Intersection,Daylight,Clear,1
Alabama,6AM,Thursday,March,Minor Arterial,T-Intersection,Daylight,Clear,1
Alabama,4PM,Saturday,April,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,3PM,Friday,September,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Alabama,12PM,Sunday,October,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Alabama,5PM,Thursday,September,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Alabama,11PM,Friday,June,Minor Arterial,Four-Way Intersection,Dark – Lighted,Clear,1
Alabama,7PM,Saturday,October,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,2PM,Monday,August,Major Collector,Not an Intersection,Daylight,Clear,1
Alabama,12PM,Monday,December,Minor Arterial,T-Intersection,Daylight,Clear,1
Alabama,1PM,Friday,May,Major Collector,Four-Way Intersection,Daylight,Clear,1
Alabama,11AM,Friday,May,Major Collector,Four-Way Intersection,Daylight,Clear,1
Alabama,4PM,Thursday,June,Major Collector,Not an Intersection,Daylight,Clear,1
Alabama,5AM,Saturday,November,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,4PM,Friday,May,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,8AM,Tuesday,October,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,5PM,Friday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,4PM,Friday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Alabama,3AM,Saturday,March,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Cloudy,1
Alabama,6PM,Thursday,March,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Rain,1
Alabama,8AM,Wednesday,November,Minor Arterial,Not an Intersection,Daylight,Rain,1
Alabama,5PM,Thursday,October,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,2AM,Saturday,October,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,4AM,Sunday,July,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,12AM,Friday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,6AM,Friday,February,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,1AM,Friday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,5PM,Wednesday,March,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,12PM,Wednesday,May,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,8AM,Sunday,May,Minor Arterial,Not an Intersection,Daylight,Clear,1
Alabama,4AM,Sunday,September,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,8PM,Sunday,November,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Alabama,5PM,Monday,January,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,1AM,Monday,November,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,11PM,Thursday,February,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,3AM,Sunday,July,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,10PM,Tuesday,August,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,10PM,Friday,December,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,6AM,Wednesday,August,Major Collector,Not an Intersection,Daylight,Clear,1
Alabama,4AM,Saturday,September,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Cloudy,1
Alabama,11AM,Monday,November,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Alabama,4AM,Thursday,January,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,5AM,Monday,October,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Alabama,8PM,Friday,May,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
Alabama,11AM,Wednesday,October,Major Collector,Not an Intersection,Daylight,Clear,1
